_id,clave_entidad,entidad_federativa,clave_municipio,municipio,grupo,poblacion,pobreza_porcentaje,carencia_rezago_educativo_porcentaje,carencia_servicios_de_salud_porcentaje,carencia_seguridad_social_porcentaje,carencia_calidad_espacios_vivienda_porcentaje,carencia_servicios_basicos_vivienda_porcentaje,carencia_alimentacion_nutritiva_calidad_porcentaje,ingreso_inferior_a_lpi_porcentaje,periodo,entidad,entidad_federativa_etq
1396,20,Oaxaca,20424,Santa María Ozolotepec,Población indígena,1453,97.246537,43.00554,23.614958,73.268698,37.534626,91.689751,38.504155,97.57964,2020-01-01,Oaxaca,Oaxaca
1397,20,Oaxaca,20425,Santa María Pápalo,Población indígena,2046,96.319097,35.14973,15.513009,87.236132,27.638684,56.062838,39.5189,96.772214,2020-01-01,Oaxaca,Oaxaca
1398,20,Oaxaca,20426,Santa María Peñoles,Población indígena,8882,98.32857,29.641581,22.980293,87.345857,46.836464,99.066498,21.724098,98.350006,2020-01-01,Oaxaca,Oaxaca
1399,20,Oaxaca,20427,Santa María Petapa,Población indígena,9714,64.340094,30.910748,55.382135,72.789383,16.120066,65.036346,38.35543,65.839939,2020-01-01,Oaxaca,Oaxaca
1400,20,Oaxaca,20428,Santa María Quiegolani,Población indígena,2195,96.793269,30.288462,-999.0,89.759615,-999.0,61.490385,41.778846,98.095192,2020-01-01,Oaxaca,Oaxaca
1401,20,Oaxaca,20429,Santa María Sola,Población indígena,80,87.151899,35.443038,-999.0,92.405063,64.556962,92.405063,54.43038,87.151899,2020-01-01,Oaxaca,Oaxaca
1402,20,Oaxaca,20430,Santa María Tataltepec,Población indígena,93,87.010753,16.129032,11.827957,80.645161,34.408602,95.698925,33.333333,87.010753,2020-01-01,Oaxaca,Oaxaca
1403,20,Oaxaca,20431,Santa María Tecomavaca,Población indígena,539,77.857411,37.523452,18.386492,85.178236,40.712946,78.79925,32.833021,78.095685,2020-01-01,Oaxaca,Oaxaca
1404,20,Oaxaca,20432,Santa María Temaxcalapa,Población indígena,894,70.195853,29.83871,-999.0,-999.0,-999.0,30.069124,30.990783,88.273041,2020-01-01,Oaxaca,Oaxaca
1405,20,Oaxaca,20433,Santa María Temaxcaltepec,Población indígena,2583,92.449619,51.465275,19.389803,95.905259,32.717784,96.748294,21.718185,92.461662,2020-01-01,Oaxaca,Oaxaca
1406,20,Oaxaca,20434,Santa María Teopoxco,Población indígena,3975,94.452532,41.613642,6.235683,77.576992,25.273607,52.888776,27.48791,97.500127,2020-01-01,Oaxaca,Oaxaca
1407,20,Oaxaca,20435,Santa María Tepantlali,Población indígena,3559,88.376574,46.647145,19.062958,78.535871,32.972182,74.43631,9.048316,89.667936,2020-01-01,Oaxaca,Oaxaca
1408,20,Oaxaca,20436,Santa María Texcatitlán,Población indígena,892,91.406356,37.684449,-999.0,21.679909,22.92849,97.048808,58.683314,92.978434,2020-01-01,Oaxaca,Oaxaca
1409,20,Oaxaca,20437,Santa María Tlahuitoltepec,Población indígena,9651,90.70013,32.091969,27.180484,84.866149,36.312608,84.855354,20.304404,91.868847,2020-01-01,Oaxaca,Oaxaca
1410,20,Oaxaca,20438,Santa María Tlalixtac,Población indígena,1335,93.421838,45.483111,11.62608,84.838963,31.500393,28.829537,49.56795,95.267871,2020-01-01,Oaxaca,Oaxaca
1411,20,Oaxaca,20439,Santa María Tonameca,Población indígena,11805,77.106943,44.618703,24.776793,92.550213,40.487681,88.92231,52.473988,77.164869,2020-01-01,Oaxaca,Oaxaca
1412,20,Oaxaca,20440,Santa María Totolapilla,Población indígena,444,76.664352,54.398148,-999.0,44.212963,-999.0,19.675926,38.194444,82.62037,2020-01-01,Oaxaca,Oaxaca
1413,20,Oaxaca,20441,Santa María Xadani,Población indígena,9152,83.921345,42.207283,24.806723,86.386555,30.70028,65.568627,34.521008,85.256919,2020-01-01,Oaxaca,Oaxaca
1414,20,Oaxaca,20442,Santa María Yalina,Población indígena,231,90.982609,26.086957,8.26087,82.173913,17.826087,2.608696,-888.0,94.713043,2020-01-01,Oaxaca,Oaxaca
1415,20,Oaxaca,20443,Santa María Yavesía,Población indígena,203,70.85,12.0,-999.0,70.0,-999.0,34.5,-999.0,79.44,2020-01-01,Oaxaca,Oaxaca
1416,20,Oaxaca,20444,Santa María Yolotepec,Población indígena,363,93.65651,20.498615,-999.0,74.792244,-999.0,86.980609,30.747922,95.180055,2020-01-01,Oaxaca,Oaxaca
1417,20,Oaxaca,20445,Santa María Yosoyúa,Población indígena,1691,90.211608,20.858525,6.529625,60.640871,21.46312,86.638452,-999.0,93.273277,2020-01-01,Oaxaca,Oaxaca
1418,20,Oaxaca,20446,Santa María Yucuhiti,Población indígena,5954,89.741335,21.31402,12.622866,72.736679,24.711157,88.773927,50.646663,90.624073,2020-01-01,Oaxaca,Oaxaca
1419,20,Oaxaca,20447,Santa María Zacatepec,Población indígena,6086,91.971451,42.170604,30.919937,91.68889,25.664197,88.147424,37.304527,92.302778,2020-01-01,Oaxaca,Oaxaca
1420,20,Oaxaca,20448,Santa María Zaniza,Población indígena,1446,98.60112,37.29881,3.708887,93.981805,57.452764,92.862141,52.83415,98.60112,2020-01-01,Oaxaca,Oaxaca
1421,20,Oaxaca,20449,Santa María Zoquitlán,Población indígena,36,80.333333,38.888889,-999.0,83.333333,72.222222,75.0,-999.0,82.694444,2020-01-01,Oaxaca,Oaxaca
1422,20,Oaxaca,20450,Santiago Amoltepec,Población indígena,11794,99.108587,41.871113,-999.0,92.950933,78.524534,99.619903,49.274361,99.117225,2020-01-01,Oaxaca,Oaxaca
1423,20,Oaxaca,20451,Santiago Apoala,Población indígena,1013,93.859705,40.506329,-999.0,65.084388,-999.0,86.392405,-999.0,96.196203,2020-01-01,Oaxaca,Oaxaca
1424,20,Oaxaca,20452,Santiago Apóstol,Población indígena,4145,92.213416,49.093168,56.571429,79.478261,61.565217,65.813665,24.795031,93.292174,2020-01-01,Oaxaca,Oaxaca
1425,20,Oaxaca,20453,Santiago Astata,Población indígena,757,53.190608,25.414365,23.20442,60.773481,28.453039,98.20442,53.038674,53.455801,2020-01-01,Oaxaca,Oaxaca
1426,20,Oaxaca,20454,Santiago Atitlán,Población indígena,3558,93.241657,37.054085,24.194476,87.686997,36.334868,85.8458,28.509781,93.653337,2020-01-01,Oaxaca,Oaxaca
1427,20,Oaxaca,20455,Santiago Ayuquililla,Población indígena,42,87.95122,39.02439,-999.0,82.926829,-999.0,-999.0,-999.0,87.95122,2020-01-01,Oaxaca,Oaxaca
1428,20,Oaxaca,20456,Santiago Cacaloxtepec,Población indígena,842,53.503053,35.653236,44.810745,61.294261,14.529915,23.199023,22.344322,56.91453,2020-01-01,Oaxaca,Oaxaca
1429,20,Oaxaca,20457,Santiago Camotlán,Población indígena,3140,94.864226,43.486714,-999.0,89.079715,31.108231,62.896954,-999.0,95.749514,2020-01-01,Oaxaca,Oaxaca
1430,20,Oaxaca,20458,Santiago Comaltepec,Población indígena,1134,85.047877,25.022584,9.575429,77.506775,-999.0,24.29991,11.111111,88.800361,2020-01-01,Oaxaca,Oaxaca
1431,20,Oaxaca,20459,Villa de Santiago Chazumba,Población indígena,1153,64.945084,27.812223,-999.0,30.912312,-999.0,50.132861,22.409212,71.553587,2020-01-01,Oaxaca,Oaxaca
1432,20,Oaxaca,20460,Santiago Choápam,Población indígena,3558,97.578978,48.047099,-999.0,88.885698,32.912119,94.342332,55.341758,97.839173,2020-01-01,Oaxaca,Oaxaca
1433,20,Oaxaca,20461,Santiago del Río,Población indígena,188,89.652174,66.304348,48.913043,60.869565,40.76087,47.826087,33.152174,92.467391,2020-01-01,Oaxaca,Oaxaca
1434,20,Oaxaca,20462,Santiago Huajolotitlán,Población indígena,66,-999.0,-999.0,-999.0,49.206349,-999.0,-999.0,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1435,20,Oaxaca,20463,Santiago Huauclilla,Población indígena,25,90.625,-999.0,-999.0,66.666667,-888.0,79.166667,-888.0,94.25,2020-01-01,Oaxaca,Oaxaca
1436,20,Oaxaca,20464,Santiago Ihuitlán Plumas,Población indígena,29,91.678571,-888.0,-999.0,89.285714,-888.0,35.714286,46.428571,98.821429,2020-01-01,Oaxaca,Oaxaca
1437,20,Oaxaca,20465,Santiago Ixcuintepec,Población indígena,1581,95.849682,36.178344,9.872611,82.866242,34.585987,41.210191,14.33121,96.847134,2020-01-01,Oaxaca,Oaxaca
1438,20,Oaxaca,20466,Santiago Ixtayutla,Población indígena,12155,98.043988,51.480126,-999.0,93.272909,63.853318,96.349576,50.839847,98.178696,2020-01-01,Oaxaca,Oaxaca
1439,20,Oaxaca,20467,Santiago Jamiltepec,Población indígena,7741,74.559694,32.980088,57.845713,80.296514,22.574529,77.431825,43.563769,75.407161,2020-01-01,Oaxaca,Oaxaca
1440,20,Oaxaca,20468,Santiago Jocotepec,Población indígena,13987,89.22119,40.176721,42.912868,92.176409,21.114044,94.870328,72.948932,89.299646,2020-01-01,Oaxaca,Oaxaca
1441,20,Oaxaca,20469,Santiago Juxtlahuaca,Población indígena,26279,88.682871,35.432608,38.719196,87.674297,39.917965,78.49752,38.73559,89.313992,2020-01-01,Oaxaca,Oaxaca
1442,20,Oaxaca,20470,Santiago Lachiguiri,Población indígena,3829,80.999464,41.37654,16.523835,77.611141,27.182646,69.603642,24.370648,81.935994,2020-01-01,Oaxaca,Oaxaca
1443,20,Oaxaca,20471,Santiago Lalopa,Población indígena,431,92.60199,29.353234,11.19403,88.308458,8.208955,24.378109,13.18408,93.597015,2020-01-01,Oaxaca,Oaxaca
1444,20,Oaxaca,20472,Santiago Laollaga,Población indígena,654,61.102326,32.093023,21.085271,54.883721,26.356589,66.666667,18.604651,67.609302,2020-01-01,Oaxaca,Oaxaca
1445,20,Oaxaca,20473,Santiago Laxopa,Población indígena,1284,91.655367,21.630347,-999.0,85.633575,18.644068,24.778047,2.582728,95.05004,2020-01-01,Oaxaca,Oaxaca
1446,20,Oaxaca,20474,Santiago Llano Grande,Población indígena,155,76.166667,38.0,-999.0,88.666667,-999.0,82.666667,80.0,76.166667,2020-01-01,Oaxaca,Oaxaca
1447,20,Oaxaca,20475,Santiago Matatlán,Población indígena,11137,89.481553,30.202638,55.737485,84.66816,13.784494,52.837385,10.7816,91.936487,2020-01-01,Oaxaca,Oaxaca
1448,20,Oaxaca,20476,Santiago Miltepec,Población indígena,7,-999.0,-888.0,-888.0,85.714286,-888.0,85.714286,-888.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1449,20,Oaxaca,20477,Santiago Minas,Población indígena,153,92.223684,46.052632,-999.0,57.894737,40.789474,100.0,-888.0,92.223684,2020-01-01,Oaxaca,Oaxaca
1450,20,Oaxaca,20478,Santiago Nacaltepec,Población indígena,53,83.745098,21.568627,-999.0,82.352941,31.372549,74.509804,-999.0,87.254902,2020-01-01,Oaxaca,Oaxaca
1451,20,Oaxaca,20479,Santiago Nejapilla,Población indígena,6,98.0,66.666667,-888.0,16.666667,-888.0,100.0,66.666667,98.0,2020-01-01,Oaxaca,Oaxaca
1452,20,Oaxaca,20480,Santiago Nundiche,Población indígena,1343,93.18894,23.348694,28.264209,82.795699,27.572965,99.462366,68.58679,93.18894,2020-01-01,Oaxaca,Oaxaca
1453,20,Oaxaca,20481,Santiago Nuyoó,Población indígena,1887,89.415627,21.21541,-999.0,61.85567,24.308193,94.574064,30.819316,90.369506,2020-01-01,Oaxaca,Oaxaca
1454,20,Oaxaca,20482,Santiago Pinotepa Nacional,Población indígena,20270,66.755027,33.073352,56.402394,81.240735,32.221028,64.761292,46.802744,68.259528,2020-01-01,Oaxaca,Oaxaca
1455,20,Oaxaca,20483,Santiago Suchilquitongo,Población indígena,445,86.082507,-999.0,56.367672,86.958759,-999.0,76.904195,-999.0,87.517668,2020-01-01,Oaxaca,Oaxaca
1456,20,Oaxaca,20484,Santiago Tamazola,Población indígena,634,76.440895,44.56869,12.460064,76.837061,29.392971,71.246006,44.888179,76.769968,2020-01-01,Oaxaca,Oaxaca
1457,20,Oaxaca,20485,Santiago Tapextla,Población indígena,104,89.0,49.019608,-999.0,87.254902,-999.0,94.117647,61.764706,89.0,2020-01-01,Oaxaca,Oaxaca
1458,20,Oaxaca,20486,Villa Tejúpam de la Unión,Población indígena,62,-999.0,-999.0,-999.0,78.688525,-999.0,47.540984,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1459,20,Oaxaca,20487,Santiago Tenango,Población indígena,56,91.563636,21.818182,-999.0,96.363636,34.545455,65.454545,-999.0,91.563636,2020-01-01,Oaxaca,Oaxaca
1460,20,Oaxaca,20488,Santiago Tepetlapa,Población indígena,4,-999.0,25.0,-888.0,100.0,-888.0,-888.0,-888.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1461,20,Oaxaca,20489,Santiago Tetepec,Población indígena,1796,84.069257,35.078829,20.439189,85.641892,34.065315,83.108108,30.123874,84.480293,2020-01-01,Oaxaca,Oaxaca
1462,20,Oaxaca,20490,Santiago Texcalcingo,Población indígena,2961,97.030529,48.270014,-999.0,84.803256,21.404342,48.812754,30.257802,98.756445,2020-01-01,Oaxaca,Oaxaca
1463,20,Oaxaca,20491,Santiago Textitlán,Población indígena,2548,96.165846,20.771757,8.538588,68.555008,40.43514,86.165846,50.821018,96.8789,2020-01-01,Oaxaca,Oaxaca
1464,20,Oaxaca,20492,Santiago Tilantongo,Población indígena,2230,95.6679,33.302498,10.26827,70.721554,24.468085,90.610546,26.179463,96.824699,2020-01-01,Oaxaca,Oaxaca
1465,20,Oaxaca,20493,Santiago Tillo,Población indígena,32,-999.0,-999.0,-999.0,83.870968,-999.0,-999.0,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1466,20,Oaxaca,20494,Santiago Tlazoyaltepec,Población indígena,6153,98.629302,32.860007,17.724691,80.35416,41.496826,97.494153,21.399933,98.694955,2020-01-01,Oaxaca,Oaxaca
1467,20,Oaxaca,20495,Santiago Xanica,Población indígena,2169,94.611501,47.545582,15.287518,85.460496,41.982235,95.558672,41.000468,95.166433,2020-01-01,Oaxaca,Oaxaca
1468,20,Oaxaca,20496,Santiago Xiacuí,Población indígena,443,66.133489,19.906323,-999.0,70.491803,14.051522,41.451991,15.925059,71.224824,2020-01-01,Oaxaca,Oaxaca
1469,20,Oaxaca,20497,Santiago Yaitepec,Población indígena,4207,98.240732,56.772121,27.16263,91.201186,35.417696,95.477014,32.575383,98.248393,2020-01-01,Oaxaca,Oaxaca
1470,20,Oaxaca,20498,Santiago Yaveo,Población indígena,3666,85.448567,40.893761,19.786397,86.143901,31.422147,89.881956,61.045531,85.598089,2020-01-01,Oaxaca,Oaxaca
1471,20,Oaxaca,20499,Santiago Yolomécatl,Población indígena,184,71.045977,25.862069,-999.0,67.816092,31.034483,62.643678,-999.0,76.718391,2020-01-01,Oaxaca,Oaxaca
1472,20,Oaxaca,20500,Santiago Yosondúa,Población indígena,3477,91.26294,37.237504,-999.0,68.559598,23.484176,90.446613,-999.0,92.22656,2020-01-01,Oaxaca,Oaxaca
1473,20,Oaxaca,20501,Santiago Yucuyachi,Población indígena,264,62.782443,50.0,23.282443,59.923664,11.068702,58.778626,29.770992,63.973282,2020-01-01,Oaxaca,Oaxaca
1474,20,Oaxaca,20502,Santiago Zacatepec,Población indígena,5085,93.217481,45.260566,12.966762,86.233073,57.283545,97.989331,51.31309,93.399672,2020-01-01,Oaxaca,Oaxaca
1475,20,Oaxaca,20503,Santiago Zoochila,Población indígena,398,83.248101,24.303797,30.379747,78.481013,7.848101,24.050633,17.21519,85.625316,2020-01-01,Oaxaca,Oaxaca
1476,20,Oaxaca,20504,Nuevo Zoquiápam,Población indígena,1316,81.533951,27.160494,12.731481,87.42284,33.101852,54.861111,17.824074,82.259259,2020-01-01,Oaxaca,Oaxaca
1477,20,Oaxaca,20505,Santo Domingo Ingenio,Población indígena,857,53.797378,31.585221,24.910608,42.312277,-999.0,21.573302,28.963051,65.153754,2020-01-01,Oaxaca,Oaxaca
1478,20,Oaxaca,20506,Santo Domingo Albarradas,Población indígena,791,93.00885,28.950695,20.22756,80.025284,15.929204,65.486726,-999.0,94.079646,2020-01-01,Oaxaca,Oaxaca
1479,20,Oaxaca,20507,Santo Domingo Armenta,Población indígena,180,91.824859,40.112994,-999.0,82.485876,38.983051,78.531073,48.022599,94.282486,2020-01-01,Oaxaca,Oaxaca
1480,20,Oaxaca,20508,Santo Domingo Chihuitán,Población indígena,335,-999.0,30.745342,15.838509,66.770186,26.397516,58.074534,28.571429,46.142857,2020-01-01,Oaxaca,Oaxaca
1481,20,Oaxaca,20509,Santo Domingo de Morelos,Población indígena,10918,87.570694,47.182506,13.204373,92.122232,37.024577,91.514812,61.283992,87.8545,2020-01-01,Oaxaca,Oaxaca
1482,20,Oaxaca,20510,Santo Domingo Ixcatlán,Población indígena,273,85.255725,25.954198,-999.0,66.030534,46.564885,84.351145,9.541985,86.244275,2020-01-01,Oaxaca,Oaxaca
1483,20,Oaxaca,20511,Santo Domingo Nuxaá,Población indígena,2772,97.744887,23.056898,10.48717,83.302343,24.618817,94.496095,41.651171,98.150985,2020-01-01,Oaxaca,Oaxaca
1484,20,Oaxaca,20512,Santo Domingo Ozolotepec,Población indígena,829,94.532199,45.565006,-999.0,84.447145,26.73147,56.500608,45.565006,94.652491,2020-01-01,Oaxaca,Oaxaca
1485,20,Oaxaca,20513,Santo Domingo Petapa,Población indígena,5097,76.224473,37.392177,25.456369,69.669007,25.075226,69.608826,40.120361,78.705517,2020-01-01,Oaxaca,Oaxaca
1486,20,Oaxaca,20514,Santo Domingo Roayaga,Población indígena,933,95.35793,41.629956,-999.0,78.303965,66.079295,87.665198,-999.0,95.789648,2020-01-01,Oaxaca,Oaxaca
1487,20,Oaxaca,20515,Santo Domingo Tehuantepec,Población indígena,21546,53.559802,34.465804,45.610864,60.903534,20.793434,68.823099,44.886705,55.786697,2020-01-01,Oaxaca,Oaxaca
1488,20,Oaxaca,20516,Santo Domingo Teojomulco,Población indígena,179,91.862857,28.0,-999.0,93.714286,42.857143,52.571429,-999.0,91.862857,2020-01-01,Oaxaca,Oaxaca
1489,20,Oaxaca,20517,Santo Domingo Tepuxtepec,Población indígena,6016,91.044768,43.556882,23.455056,84.954354,48.841292,92.011938,12.886236,91.260709,2020-01-01,Oaxaca,Oaxaca
1490,20,Oaxaca,20519,Santo Domingo Tomaltepec,Población indígena,1254,74.99273,39.095315,41.922456,68.336026,19.789984,40.791599,19.870759,78.318255,2020-01-01,Oaxaca,Oaxaca
1491,20,Oaxaca,20520,Santo Domingo Tonalá,Población indígena,2243,74.496583,51.981777,18.997722,78.223235,23.052392,55.079727,25.649203,76.040091,2020-01-01,Oaxaca,Oaxaca
1492,20,Oaxaca,20521,Santo Domingo Tonaltepec,Población indígena,47,97.217391,36.956522,-999.0,71.73913,-999.0,-999.0,-999.0,99.391304,2020-01-01,Oaxaca,Oaxaca
1493,20,Oaxaca,20522,Santo Domingo Xagacía,Población indígena,1203,90.744752,33.669186,19.22754,71.116709,48.278757,77.833753,22.753988,91.493703,2020-01-01,Oaxaca,Oaxaca
1494,20,Oaxaca,20523,Santo Domingo Yanhuitlán,Población indígena,115,39.633028,-999.0,-999.0,55.045872,-999.0,56.880734,49.541284,40.256881,2020-01-01,Oaxaca,Oaxaca
1495,20,Oaxaca,20525,Santo Domingo Zanatepec,Población indígena,397,50.287387,22.472396,-999.0,60.893503,-999.0,51.344383,-999.0,55.265984,2020-01-01,Oaxaca,Oaxaca
1496,20,Oaxaca,20526,Santos Reyes Nopala,Población indígena,9384,74.454063,44.733253,22.728031,89.462665,20.579241,86.590687,24.082212,74.917866,2020-01-01,Oaxaca,Oaxaca
1497,20,Oaxaca,20527,Santos Reyes Pápalo,Población indígena,2480,98.42886,38.116411,26.394503,92.118027,34.155214,70.69523,34.721099,98.470897,2020-01-01,Oaxaca,Oaxaca
1498,20,Oaxaca,20528,Santos Reyes Tepejillo,Población indígena,893,87.855543,47.704367,23.964166,47.704367,14.445689,67.18925,44.568869,91.12766,2020-01-01,Oaxaca,Oaxaca
1499,20,Oaxaca,20529,Santos Reyes Yucuná,Población indígena,1468,97.814919,43.420127,-999.0,92.047854,39.338494,45.109078,-999.0,97.914849,2020-01-01,Oaxaca,Oaxaca
1500,20,Oaxaca,20530,Santo Tomás Jalieza,Población indígena,1268,79.603713,35.108959,26.069411,79.580307,41.323648,93.058918,33.091203,79.965295,2020-01-01,Oaxaca,Oaxaca
1501,20,Oaxaca,20531,Santo Tomás Mazaltepec,Población indígena,2210,81.605119,21.66362,31.124314,76.736746,17.413163,54.021938,22.166362,85.506856,2020-01-01,Oaxaca,Oaxaca
1502,20,Oaxaca,20532,Santo Tomás Ocotepec,Población indígena,4051,96.960735,29.775988,43.267053,75.962749,32.997735,94.764661,-999.0,97.306569,2020-01-01,Oaxaca,Oaxaca
1503,20,Oaxaca,20533,Santo Tomás Tamazulapan,Población indígena,594,81.803787,40.275387,24.096386,86.402754,37.521515,71.944923,30.80895,83.063683,2020-01-01,Oaxaca,Oaxaca
1504,20,Oaxaca,20534,San Vicente Coatlán,Población indígena,3348,96.161595,43.517955,28.514912,83.657943,44.370055,94.552648,15.155204,96.309799,2020-01-01,Oaxaca,Oaxaca
1505,20,Oaxaca,20535,San Vicente Lachixío,Población indígena,3226,97.142812,28.689305,39.574738,88.575056,29.482704,97.715011,35.32212,97.328785,2020-01-01,Oaxaca,Oaxaca
1506,20,Oaxaca,20536,San Vicente Nuñú,Población indígena,9,-999.0,11.111111,-888.0,66.666667,-999.0,66.666667,11.111111,-999.0,2020-01-01,Oaxaca,Oaxaca
1507,20,Oaxaca,20537,Silacayoápam,Población indígena,2362,74.374946,53.077916,35.858803,73.39647,-999.0,63.88291,51.915626,75.185536,2020-01-01,Oaxaca,Oaxaca
1508,20,Oaxaca,20538,Sitio de Xitlapehua,Población indígena,26,82.076923,-999.0,30.769231,76.923077,-999.0,92.307692,46.153846,82.076923,2020-01-01,Oaxaca,Oaxaca
1509,20,Oaxaca,20539,Soledad Etla,Población indígena,592,69.375862,20.344828,31.034483,75.689655,45.344828,50.344828,26.896552,72.334483,2020-01-01,Oaxaca,Oaxaca
1510,20,Oaxaca,20540,Villa de Tamazulápam del Progreso,Población indígena,476,61.052154,16.326531,26.303855,70.521542,-999.0,36.734694,-999.0,66.498866,2020-01-01,Oaxaca,Oaxaca
1511,20,Oaxaca,20541,Tanetze de Zaragoza,Población indígena,1551,81.154155,28.954424,22.050938,77.479893,23.0563,41.219839,-999.0,84.815013,2020-01-01,Oaxaca,Oaxaca
1512,20,Oaxaca,20542,Taniche,Población indígena,17,-999.0,-999.0,-999.0,94.117647,-999.0,-999.0,-888.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1513,20,Oaxaca,20543,Tataltepec de Valdés,Población indígena,5038,96.826653,43.234995,14.445575,90.498474,46.571719,92.817904,55.422177,97.218515,2020-01-01,Oaxaca,Oaxaca
1514,20,Oaxaca,20544,Teococuilco de Marcos Pérez,Población indígena,993,87.92004,28.744939,20.850202,78.846154,33.299595,90.587045,17.510121,88.126518,2020-01-01,Oaxaca,Oaxaca
1515,20,Oaxaca,20545,Teotitlán de Flores Magón,Población indígena,2835,69.813719,27.554387,36.568023,70.949093,30.652415,51.195519,37.607217,74.876893,2020-01-01,Oaxaca,Oaxaca
1516,20,Oaxaca,20546,Teotitlán del Valle,Población indígena,5443,77.964259,31.83172,51.135517,81.626955,37.397617,36.131794,15.636634,79.297096,2020-01-01,Oaxaca,Oaxaca
1517,20,Oaxaca,20547,Teotongo,Población indígena,36,-999.0,-999.0,-999.0,80.0,-999.0,-999.0,-999.0,-999.0,2020-01-01,Oaxaca,Oaxaca
1518,20,Oaxaca,20548,Tepelmeme Villa de Morelos,Población indígena,78,92.934211,-999.0,-999.0,92.105263,-999.0,78.947368,-999.0,94.223684,2020-01-01,Oaxaca,Oaxaca
1519,20,Oaxaca,20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",Población indígena,6568,83.885804,37.153497,41.244208,82.782501,13.25879,85.136229,58.427599,83.957991,2020-01-01,Oaxaca,Oaxaca
1520,20,Oaxaca,20550,San Jerónimo Tlacochahuaya,Población indígena,4243,57.132444,23.558838,34.06384,65.292997,19.556932,48.880419,14.602192,60.783468,2020-01-01,Oaxaca,Oaxaca
1521,20,Oaxaca,20551,Tlacolula de Matamoros,Población indígena,10156,56.977101,32.30981,54.085434,67.182223,24.108716,31.507305,28.489688,60.424582,2020-01-01,Oaxaca,Oaxaca
1522,20,Oaxaca,20552,Tlacotepec Plumas,Población indígena,31,86.2,-999.0,-999.0,100.0,26.666667,56.666667,63.333333,86.2,2020-01-01,Oaxaca,Oaxaca
